id,topic,subject_id,question,question_kn,option_a,option_a_kn,option_b,option_b_kn,option_c,option_c_kn,option_d,option_d_kn,correct_answer
7e8af797-96b9-42c9-b5d3-8dfddafc5c7d,Future Work Skills,es,Suggestion for green practices in the office canteen is ______,ಕಚೇರಿ ಕ್ಯಾಂಟೀನ್‌ನಲ್ಲಿ ಹಸಿರು ಅಭ್ಯಾಸಗಳ ಸಲಹೆ ______,Delivering food in plastic packaging.,ಪ್ಲಾಸ್ಟಿಕ್ ಪ್ಯಾಕೇಜಿಂಗ್‌ನಲ್ಲಿ ಆಹಾರವನ್ನು ತಲುಪಿಸುವುದು.,Using steel plates and cups.,ಸ್ಟೀಲ್ ಪ್ಲೇಟ್‌ಗಳು ಮತ್ತು ಕಪ್‌ಗಳನ್ನು ಬಳಸುವುದು.,Providing lunch to the staff in disposable plates.,ಬಿಸಾಡಬಹುದಾದ ಪ್ಲೇಟ್‌ಗಳಲ್ಲಿ ಸಿಬ್ಬಂದಿಗೆ ಊಟವನ್ನು ಒದಗಿಸುವುದು.,Serve green vegetables.,ಹಸಿರು ತರಕಾರಿಗಳನ್ನು ಬಡಿಸಿ.,B
d33c6cda-678d-44d8-b47a-8db2357ea42e,Future Work Skills,es,A green workplace _______,ಹಸಿರು ಕೆಲಸದ ಸ್ಥಳ _________,Uses less paper and energy-saving lights.,ಕಡಿಮೆ ಕಾಗದ ಮತ್ತು ಶಕ್ತಿ ಉಳಿಸುವ ದೀಪಗಳನ್ನು ಬಳಸುತ್ತದೆ.,Uses disposable items and plastic water bottles.,ಬಿಸಾಡಬಹುದಾದ ವಸ್ತುಗಳು ಮತ್ತು ಪ್ಲಾಸ್ಟಿಕ್ ನೀರಿನ ಬಾಟಲಿಗಳನ್ನು ಬಳಸುತ್ತದೆ.,Keeps the lights on all the time.,ಎಲ್ಲಾ ಸಮಯದಲ್ಲೂ ದೀಪಗಳನ್ನು ಇರಿಸುತ್ತದೆ.,Ignores waste separation and recycling.,ತ್ಯಾಜ್ಯ ಬೇರ್ಪಡಿಸುವಿಕೆ ಮತ್ತು ಮರುಬಳಕೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸುತ್ತದೆ.,A
4ef4912b-1f9f-4a86-aa93-4e9795e2f1d5,Future Work Skills,es,Which of the following is a green practice?,ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಹಸಿರು ಅಭ್ಯಾಸ?,Using high power air conditioners,ಹೆಚ್ಚಿನ ಶಕ್ತಿಯ ಹವಾನಿಯಂತ್ರಣಗಳನ್ನು ಬಳಸುವುದು,Using plastic containers,ಪ್ಲಾಸ್ಟಿಕ್ ಪಾತ್ರೆಗಳನ್ನು ಬಳಸುವುದು,Not separating recycle waste,ಮರುಬಳಕೆಯ ತ್ಯಾಜ್ಯವನ್ನು ಪ್ರತ್ಯೇಕಿಸುತ್ತಿಲ್ಲ,Grow plants wherever possible,ಸಾಧ್ಯವಾದಲ್ಲೆಲ್ಲಾ ಗಿಡಗಳನ್ನು ಬೆಳೆಸಿ,D
5cea920d-4d95-44a6-ac23-905000ecaaa1,Future Work Skills,es,What are green jobs?,ಹಸಿರು ಉದ್ಯೋಗಗಳು ಯಾವುವು?,Jobs shared in green colours,ಉದ್ಯೋಗಗಳನ್ನು ಹಸಿರು ಬಣ್ಣಗಳಲ್ಲಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,Jobs that harm the environment,ಪರಿಸರಕ್ಕೆ ಹಾನಿ ಮಾಡುವ ಕೆಲಸಗಳು,Jobs that ignore waste separation and recycling,ತ್ಯಾಜ್ಯ ಬೇರ್ಪಡಿಸುವಿಕೆ ಮತ್ತು ಮರುಬಳಕೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸುವ ಕೆಲಸಗಳು,Jobs that conserve resources and help the environment,ಸಂಪನ್ಮೂಲಗಳನ್ನು ಸಂರಕ್ಷಿಸುವ ಮತ್ತು ಪರಿಸರಕ್ಕೆ ಸಹಾಯ ಮಾಡುವ ಉದ್ಯೋಗಗಳು,D
923cb667-8712-43fe-9d11-cc876f8b4595,Future Work Skills,es,"While going for a picnic with friends, you have been asked to bring disposable plates and cups. With green mind set, your action will be ________","ಸ್ನೇಹಿತರೊಂದಿಗೆ ವಿಹಾರಕ್ಕೆ ಹೋಗುವಾಗ, ಬಿಸಾಡಬಹುದಾದ ಪ್ಲೇಟ್‌ಗಳು ಮತ್ತು ಕಪ್‌ಗಳನ್ನು ತರಲು ನಿಮ್ಮನ್ನು ಕೇಳಲಾಗಿದೆ. ಹಸಿರು ಮನಸ್ಸಿನೊಂದಿಗೆ, ನಿಮ್ಮ ಕ್ರಿಯೆಯು ________ ಆಗಿರುತ್ತದೆ",say yes and bring disposable plates and cups.,ಹೌದು ಎಂದು ಹೇಳಿ ಮತ್ತು ಬಿಸಾಡಬಹುದಾದ ಪ್ಲೇಟ್‌ಗಳು ಮತ್ತು ಕಪ್‌ಗಳನ್ನು ತನ್ನಿ.,bring reusable plates and cups.,ಮರುಬಳಕೆ ಮಾಡಬಹುದಾದ ಪ್ಲೇಟ್‌ಗಳು ಮತ್ತು ಕಪ್‌ಗಳನ್ನು ತನ್ನಿ.,ignore the invite to the picnic.,ಪಿಕ್ನಿಕ್ಗೆ ಆಹ್ವಾನವನ್ನು ನಿರ್ಲಕ್ಷಿಸಿ.,bring green color disposable plates and cups.,ಹಸಿರು ಬಣ್ಣದ ಬಿಸಾಡಬಹುದಾದ ಪ್ಲೇಟ್‌ಗಳು ಮತ್ತು ಕಪ್‌ಗಳನ್ನು ತನ್ನಿ.,B
73085f06-2244-44a9-b4de-e242bbd9cd70,Future Work Skills,es,Green practice means _______,ಹಸಿರು ಅಭ್ಯಾಸ ಎಂದರೆ _______,buying unnecessary items.,ಅನಗತ್ಯ ವಸ್ತುಗಳನ್ನು ಖರೀದಿಸುವುದು.,leaving lights and fans on when leaving a room.,ಕೋಣೆಯಿಂದ ಹೊರಡುವಾಗ ದೀಪಗಳು ಮತ್ತು ಫ್ಯಾನ್‌ಗಳನ್ನು ಆನ್ ಮಾಡುವುದು.,carrying a cloth bag to buy groceries.,ದಿನಸಿ ಖರೀದಿಸಲು ಬಟ್ಟೆಯ ಚೀಲವನ್ನು ಒಯ್ಯುವುದು.,buying single-use plastic water bottles.,ಏಕ-ಬಳಕೆಯ ಪ್ಲಾಸ್ಟಿಕ್ ನೀರಿನ ಬಾಟಲಿಗಳನ್ನು ಖರೀದಿಸುವುದು.,C
3838efbc-87aa-408a-b98f-bc02dcd80346,Future Work Skills,es,What does having a green mindset mean?,ಹಸಿರು ಮನಸ್ಥಿತಿಯನ್ನು ಹೊಂದಿರುವುದರ ಅರ್ಥವೇನು?,Making choices that harm the environment,ಪರಿಸರಕ್ಕೆ ಹಾನಿ ಮಾಡುವ ಆಯ್ಕೆಗಳನ್ನು ಮಾಡುವುದು,Using resources without considering sustainability,ಸಮರ್ಥನೀಯತೆಯನ್ನು ಪರಿಗಣಿಸದೆ ಸಂಪನ್ಮೂಲಗಳನ್ನು ಬಳಸುವುದು,Ignoring pollution and waste management,ಮಾಲಿನ್ಯ ಮತ್ತು ತ್ಯಾಜ್ಯ ನಿರ್ವಹಣೆಯನ್ನು ನಿರ್ಲಕ್ಷಿಸುವುದು,Caring for the environment and using resources wisely,ಪರಿಸರ ಕಾಳಜಿ ಮತ್ತು ಸಂಪನ್ಮೂಲಗಳನ್ನು ಬುದ್ಧಿವಂತಿಕೆಯಿಂದ ಬಳಸುವುದು,D
0b9d7657-c9bc-42e4-ba54-9a3c66352608,Future Work Skills,es,Which term describes using things in a way that can last for a long time without causing harm?,ಯಾವ ಪದವು ಹಾನಿಯನ್ನುಂಟುಮಾಡದೆ ದೀರ್ಘಕಾಲ ಉಳಿಯುವ ರೀತಿಯಲ್ಲಿ ವಸ್ತುಗಳನ್ನು ಬಳಸುವುದನ್ನು ವಿವರಿಸುತ್ತದೆ?,Sustainability,ಸಮರ್ಥನೀಯತೆ,Pollution,ಮಾಲಿನ್ಯ,Eco-friendliness,ಪರಿಸರ ಸ್ನೇಹಪರತೆ,Resources,ಸಂಪನ್ಮೂಲಗಳು,A
18fb173f-40f1-4895-ae53-730c6b737149,Future Work Skills,es,A green practice involves any activity that ________,ಹಸಿರು ಅಭ್ಯಾಸವು ________ ಯಾವುದೇ ಚಟುವಟಿಕೆಯನ್ನು ಒಳಗೊಂಡಿರುತ್ತದೆ,causes harm to the environment.,ಪರಿಸರಕ್ಕೆ ಹಾನಿ ಉಂಟುಮಾಡುತ್ತದೆ.,protects and takes care of the environment and resources.,ಪರಿಸರ ಮತ್ತು ಸಂಪನ್ಮೂಲಗಳನ್ನು ರಕ್ಷಿಸುತ್ತದೆ ಮತ್ತು ಕಾಳಜಿ ವಹಿಸುತ್ತದೆ.,involves consuming too much.,ಅತಿಯಾಗಿ ಸೇವಿಸುವುದನ್ನು ಒಳಗೊಂಡಿರುತ್ತದೆ.,generates pollution.,ಮಾಲಿನ್ಯವನ್ನು ಉಂಟುಮಾಡುತ್ತದೆ.,B
66ea651f-700d-4c24-a3fb-9049c7419b1d,Future Work Skills,es,"To learn digital marketing in the Skill India Digital Platform, we have to ________","ಸ್ಕಿಲ್ ಇಂಡಿಯಾ ಡಿಜಿಟಲ್ ಪ್ಲಾಟ್‌ಫಾರ್ಮ್‌ನಲ್ಲಿ ಡಿಜಿಟಲ್ ಮಾರ್ಕೆಟಿಂಗ್ ಕಲಿಯಲು, ನಾವು ________ ಮಾಡಬೇಕು",search for job opportunities.,ಉದ್ಯೋಗಾವಕಾಶಗಳಿಗಾಗಿ ಹುಡುಕಿ.,enroll in any course available.,ಲಭ್ಯವಿರುವ ಯಾವುದೇ ಕೋರ್ಸ್‌ಗೆ ನೋಂದಾಯಿಸಿ.,explore the skill courses section.,ಕೌಶಲ್ಯ ಕೋರ್ಸ್‌ಗಳ ವಿಭಾಗವನ್ನು ಅನ್ವೇಷಿಸಿ.,find a physical training center.,ದೈಹಿಕ ತರಬೇತಿ ಕೇಂದ್ರವನ್ನು ಹುಡುಕಿ.,C
dad803a7-3f46-409a-b4ad-0a6a38c8fa8d,Future Work Skills,es,What type of resources one can find in the Skill India Digital Platform?,ಸ್ಕಿಲ್ ಇಂಡಿಯಾ ಡಿಜಿಟಲ್ ಪ್ಲಾಟ್‌ಫಾರ್ಮ್‌ನಲ್ಲಿ ಯಾವ ರೀತಿಯ ಸಂಪನ್ಮೂಲಗಳನ್ನು ಕಾಣಬಹುದು?,Only job listings,ಉದ್ಯೋಗ ಪಟ್ಟಿಗಳು ಮಾತ್ರ,"Courses, skill centers, job opportunities, and more","ಕೋರ್ಸ್‌ಗಳು, ಕೌಶಲ್ಯ ಕೇಂದ್ರಗಳು, ಉದ್ಯೋಗಾವಕಾಶಗಳು ಮತ್ತು ಇನ್ನಷ್ಟು",Only eBooks and reading materials,ಇ-ಪುಸ್ತಕಗಳು ಮತ್ತು ಓದುವ ಸಾಮಗ್ರಿಗಳು ಮಾತ್ರ,Financial services and government schemes,ಹಣಕಾಸು ಸೇವೆಗಳು ಮತ್ತು ಸರ್ಕಾರಿ ಯೋಜನೆಗಳು,B
51f2773b-3a26-459c-8a8c-4295b26e2268,Future Work Skills,es,Which section of the Skill India Digital Platform helps users find physical training centers nearby?,ಸ್ಕಿಲ್ ಇಂಡಿಯಾ ಡಿಜಿಟಲ್ ಪ್ಲಾಟ್‌ಫಾರ್ಮ್‌ನ ಯಾವ ವಿಭಾಗವು ಹತ್ತಿರದ ದೈಹಿಕ ತರಬೇತಿ ಕೇಂದ್ರಗಳನ್ನು ಹುಡುಕಲು ಬಳಕೆದಾರರಿಗೆ ಸಹಾಯ ಮಾಡುತ್ತದೆ?,Skill courses,ಕೌಶಲ್ಯ ಕೋರ್ಸ್‌ಗಳು,Job Exchange,ಉದ್ಯೋಗ ವಿನಿಮಯ,Centres,ಕೇಂದ್ರಗಳು,Recommendations,ಶಿಫಾರಸುಗಳು,C
4851b467-66f7-408c-8677-3ed6e5f7ae95,Future Work Skills,es,How can users access the Skill India Digital Platform?,ಸ್ಕಿಲ್ ಇಂಡಿಯಾ ಡಿಜಿಟಲ್ ಪ್ಲಾಟ್‌ಫಾರ್ಮ್ ಅನ್ನು ಬಳಕೆದಾರರು ಹೇಗೆ ಪ್ರವೇಶಿಸಬಹುದು?,Only through offline training centers,ಆಫ್‌ಲೈನ್ ತರಬೇತಿ ಕೇಂದ್ರಗಳ ಮೂಲಕ ಮಾತ್ರ,Only on a specific type of device,ನಿರ್ದಿಷ್ಟ ರೀತಿಯ ಸಾಧನದಲ್ಲಿ ಮಾತ್ರ,Through a specialized learning app,ವಿಶೇಷ ಕಲಿಕೆಯ ಅಪ್ಲಿಕೇಶನ್ ಮೂಲಕ,"On computers, tablets, and phones","ಕಂಪ್ಯೂಟರ್‌ಗಳು, ಟ್ಯಾಬ್ಲೆಟ್‌ಗಳು ಮತ್ತು ಫೋನ್‌ಗಳಲ್ಲಿ",D
650b6e85-bf56-4f25-9b51-059e86848bd8,Future Work Skills,es,What is the main purpose of the Skill India Digital Platform?,ಸ್ಕಿಲ್ ಇಂಡಿಯಾ ಡಿಜಿಟಲ್ ಪ್ಲಾಟ್‌ಫಾರ್ಮ್‌ನ ಮುಖ್ಯ ಉದ್ದೇಶವೇನು?,To offer offline training programs,ಆಫ್‌ಲೈನ್ ತರಬೇತಿ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ನೀಡಲು,To provide financial assistance for job seekers,ಉದ್ಯೋಗಾಕಾಂಕ್ಷಿಗಳಿಗೆ ಆರ್ಥಿಕ ನೆರವು ನೀಡುವುದು,To facilitate online learning and skill development,ಆನ್‌ಲೈನ್ ಕಲಿಕೆ ಮತ್ತು ಕೌಶಲ್ಯ ಅಭಿವೃದ್ಧಿಯನ್ನು ಸುಲಭಗೊಳಿಸಲು,To promote international job opportunities,ಅಂತರರಾಷ್ಟ್ರೀಯ ಉದ್ಯೋಗಾವಕಾಶಗಳನ್ನು ಉತ್ತೇಜಿಸಲು,C
64e7766c-353f-4ca2-9ec0-982335ad5607,Future Work Skills,es,"If you have to migrate from your place to a new city to join a new job, what will you do to migrate safely?","ಹೊಸ ಉದ್ಯೋಗಕ್ಕೆ ಸೇರಲು ನೀವು ನಿಮ್ಮ ಸ್ಥಳದಿಂದ ಹೊಸ ನಗರಕ್ಕೆ ವಲಸೆ ಹೋಗಬೇಕಾದರೆ, ಸುರಕ್ಷಿತವಾಗಿ ವಲಸೆ ಹೋಗಲು ನೀವು ಏನು ಮಾಡುತ್ತೀರಿ?",Research about living in the new city,ಹೊಸ ನಗರದಲ್ಲಿ ವಾಸಿಸುವ ಬಗ್ಗೆ ಸಂಶೋಧನೆ,Always share exact location on social media,ಯಾವಾಗಲೂ ಸಾಮಾಜಿಕ ಮಾಧ್ಯಮದಲ್ಲಿ ನಿಖರವಾದ ಸ್ಥಳವನ್ನು ಹಂಚಿಕೊಳ್ಳಿ,Buy gifts for neighbours,ನೆರೆಹೊರೆಯವರಿಗೆ ಉಡುಗೊರೆಗಳನ್ನು ಖರೀದಿಸಿ,Believe everything brokers say,ದಲ್ಲಾಳಿಗಳು ಹೇಳುವುದನ್ನೆಲ್ಲ ನಂಬಿ,A
66033dcf-ce5a-4709-8731-aaeee9823acf,Future Work Skills,es,"If you want to work in a foreign country, to migrate safely, you have to _______","ನೀವು ವಿದೇಶದಲ್ಲಿ ಕೆಲಸ ಮಾಡಲು ಬಯಸಿದರೆ, ಸುರಕ್ಷಿತವಾಗಿ ವಲಸೆ ಹೋಗಲು, ನೀವು _______ ಮಾಡಬೇಕು","Learn about the place, confirm the job before moving.","ಸ್ಥಳದ ಬಗ್ಗೆ ತಿಳಿಯಿರಿ, ಸ್ಥಳಾಂತರಗೊಳ್ಳುವ ಮೊದಲು ಕೆಲಸವನ್ನು ದೃಢೀಕರಿಸಿ.",Move and ask for confirmation.,ಸರಿಸಿ ಮತ್ತು ದೃಢೀಕರಣಕ್ಕಾಗಿ ಕೇಳಿ.,Leave to foreign country without informing anyone.,ಯಾರಿಗೂ ತಿಳಿಸದೆ ಹೊರ ದೇಶಕ್ಕೆ ತೆರಳಿ.,Think how you spend your money.,ನಿಮ್ಮ ಹಣವನ್ನು ನೀವು ಹೇಗೆ ಖರ್ಚು ಮಾಡುತ್ತೀರಿ ಎಂದು ಯೋಚಿಸಿ.,A
1fedfca2-de15-43a5-bfc2-9dda00650517,Future Work Skills,es,What would be the first step if some one plans to move to a different city for work?,ಯಾರಾದರೂ ಕೆಲಸಕ್ಕಾಗಿ ಬೇರೆ ನಗರಕ್ಕೆ ಹೋಗಲು ಯೋಜಿಸಿದರೆ ಮೊದಲ ಹೆಜ್ಜೆ ಏನು?,Move to new place and search for job.,ಹೊಸ ಸ್ಥಳಕ್ಕೆ ತೆರಳಿ ಮತ್ತು ಉದ್ಯೋಗಕ್ಕಾಗಿ ಹುಡುಕಿ.,Apply for loan in bank.,ಬ್ಯಾಂಕ್‌ನಲ್ಲಿ ಸಾಲಕ್ಕಾಗಿ ಅರ್ಜಿ ಸಲ್ಲಿಸಿ.,Ask money from relatives and friends.,ಸಂಬಂಧಿಕರು ಮತ್ತು ಸ್ನೇಹಿತರಿಂದ ಹಣವನ್ನು ಕೇಳಿ.,Find how much it will cost to travel and live there; earn and save.,ಅಲ್ಲಿ ಪ್ರಯಾಣಿಸಲು ಮತ್ತು ವಾಸಿಸಲು ಎಷ್ಟು ವೆಚ್ಚವಾಗುತ್ತದೆ ಎಂಬುದನ್ನು ಕಂಡುಕೊಳ್ಳಿ; ಗಳಿಸಿ ಮತ್ತು ಉಳಿಸಿ.,D
1a82ec2f-3c12-4dc2-919e-2b03ea3abeda,Future Work Skills,es,What is a common reason for people to migrate for work?,ಜನರು ಕೆಲಸಕ್ಕಾಗಿ ವಲಸೆ ಹೋಗಲು ಸಾಮಾನ್ಯ ಕಾರಣವೇನು?,To learn new languages,ಹೊಸ ಭಾಷೆಗಳನ್ನು ಕಲಿಯಲು,To find better job opportunities,ಉತ್ತಮ ಉದ್ಯೋಗಾವಕಾಶಗಳನ್ನು ಹುಡುಕಲು,To spend time with family,ಕುಟುಂಬದೊಂದಿಗೆ ಸಮಯ ಕಳೆಯಲು,To explore new places,ಹೊಸ ಸ್ಥಳಗಳನ್ನು ಅನ್ವೇಷಿಸಲು,B
97bed4dd-968f-4168-a926-1f7c701585a0,Future Work Skills,es,What does migrating for work mean?,ಕೆಲಸಕ್ಕಾಗಿ ವಲಸೆ ಹೋಗುವುದರ ಅರ್ಥವೇನು?,Staying in the same place for work,ಕೆಲಸದ ನಿಮಿತ್ತ ಒಂದೇ ಜಾಗದಲ್ಲಿ ವಾಸ,Changing jobs within the same city,ಅದೇ ನಗರದೊಳಗೆ ಉದ್ಯೋಗಗಳನ್ನು ಬದಲಾಯಿಸುವುದು,Moving to a different place to find a job,ಕೆಲಸ ಹುಡುಕಲು ಬೇರೆ ಸ್ಥಳಕ್ಕೆ ಹೋಗುತ್ತಿದ್ದಾರೆ,Working from home,ಮನೆಯಿಂದಲೇ ಕೆಲಸ ಮಾಡುವುದು,C
a93223bf-f2be-44c8-a19c-5c131ba4e5bb,Future Work Skills,es,Someone loves photography and dreams of starting his own photography business. They should start with _______.,ಯಾರಾದರೂ ಛಾಯಾಗ್ರಹಣವನ್ನು ಇಷ್ಟಪಡುತ್ತಾರೆ ಮತ್ತು ತಮ್ಮದೇ ಆದ ಛಾಯಾಗ್ರಹಣ ವ್ಯವಹಾರವನ್ನು ಪ್ರಾರಂಭಿಸುವ ಕನಸು ಕಾಣುತ್ತಾರೆ. ಅವರು _______ ನೊಂದಿಗೆ ಪ್ರಾರಂಭಿಸಬೇಕು.,"buying the latest photography equipment, even if it is beyond their budget.","ಇತ್ತೀಚಿನ ಛಾಯಾಗ್ರಹಣ ಉಪಕರಣಗಳನ್ನು ಖರೀದಿಸುವುದು, ಅದು ಅವರ ಬಜೆಟ್‌ಗೆ ಮೀರಿದ್ದರೂ ಸಹ.",taking random pictures and sharing them online.,ಯಾದೃಚ್ಛಿಕ ಚಿತ್ರಗಳನ್ನು ತೆಗೆಯುವುದು ಮತ್ತು ಅವುಗಳನ್ನು ಆನ್‌ಲೈನ್‌ನಲ್ಲಿ ಹಂಚಿಕೊಳ್ಳುವುದು.,learning more about photography and joining a basic photography course.,ಛಾಯಾಗ್ರಹಣದ ಬಗ್ಗೆ ಇನ್ನಷ್ಟು ತಿಳಿದುಕೊಳ್ಳುವುದು ಮತ್ತು ಮೂಲಭೂತ ಛಾಯಾಗ್ರಹಣ ಕೋರ್ಸ್‌ಗೆ ಸೇರುವುದು.,starting advertising without any planning.,ಯಾವುದೇ ಯೋಜನೆ ಇಲ್ಲದೆ ಜಾಹೀರಾತನ್ನು ಪ್ರಾರಂಭಿಸುವುದು.,C
5fbf278d-e2d8-4ad9-8ed2-09b1866758d7,Future Work Skills,es,How can you become self-employed?,ನೀವು ಹೇಗೆ ಸ್ವಯಂ ಉದ್ಯೋಗಿಯಾಗಬಹುದು?,Join an MBA course,ಎಂಬಿಎ ಕೋರ್ಸ್‌ಗೆ ಸೇರಿಕೊಳ್ಳಿ,Try your idea on a small scale and join relevant short term course,ನಿಮ್ಮ ಕಲ್ಪನೆಯನ್ನು ಸಣ್ಣ ಪ್ರಮಾಣದಲ್ಲಿ ಪ್ರಯತ್ನಿಸಿ ಮತ್ತು ಸಂಬಂಧಿತ ಅಲ್ಪಾವಧಿಯ ಕೋರ್ಸ್‌ಗೆ ಸೇರಿಕೊಳ್ಳಿ,Work in a company,ಕಂಪನಿಯಲ್ಲಿ ಕೆಲಸ,Rely solely on luck,ಅದೃಷ್ಟವನ್ನು ಮಾತ್ರ ಅವಲಂಬಿಸಿರಿ,B
bd9bf345-0c6b-4189-b918-812bfd921930,Future Work Skills,es,Which is an example of a self-employment?,ಸ್ವಯಂ ಉದ್ಯೋಗಕ್ಕೆ ಉದಾಹರಣೆ ಯಾವುದು?,Working full-time at a company,ಕಂಪನಿಯಲ್ಲಿ ಪೂರ್ಣ ಸಮಯ ಕೆಲಸ,Driving for a taxi company,ಟ್ಯಾಕ್ಸಿ ಕಂಪನಿಗೆ ಚಾಲನೆ,Being a student at a university,ವಿಶ್ವವಿದ್ಯಾಲಯದಲ್ಲಿ ವಿದ್ಯಾರ್ಥಿಯಾಗಿರುವುದು,Teaching subjects or skills as a personal tutor,ವೈಯಕ್ತಿಕ ಬೋಧಕರಾಗಿ ವಿಷಯಗಳು ಅಥವಾ ಕೌಶಲ್ಯಗಳನ್ನು ಬೋಧಿಸುವುದು,D
dbe93e23-9f4d-4de5-baa3-f40294f25c19,Future Work Skills,es,What is the benefit of self-employment?,ಸ್ವಯಂ ಉದ್ಯೋಗದಿಂದ ಏನು ಪ್ರಯೋಜನ?,Directly earning from your work,ನಿಮ್ಮ ಕೆಲಸದಿಂದ ನೇರವಾಗಿ ಗಳಿಸುವುದು,Fixed working hours,ನಿಗದಿತ ಕೆಲಸದ ಸಮಯ,Monthly salary payment,ಮಾಸಿಕ ವೇತನ ಪಾವತಿ,Limited control over your tasks,ನಿಮ್ಮ ಕಾರ್ಯಗಳ ಮೇಲೆ ಸೀಮಿತ ನಿಯಂತ್ರಣ,A
342272e8-7617-4fd0-ac20-f10d68d92dcb,Future Work Skills,es,What does self-employment mean?,ಸ್ವಯಂ ಉದ್ಯೋಗ ಎಂದರೆ ಏನು?,Working for a single employer,ಒಂದೇ ಉದ್ಯೋಗದಾತರಿಗೆ ಕೆಲಸ,Working independently and earning directly from your work,ಸ್ವತಂತ್ರವಾಗಿ ಕೆಲಸ ಮಾಡುವುದು ಮತ್ತು ನಿಮ್ಮ ಕೆಲಸದಿಂದ ನೇರವಾಗಿ ಗಳಿಸುವುದು,Receiving a fixed monthly salary,ನಿಗದಿತ ಮಾಸಿಕ ವೇತನವನ್ನು ಪಡೆಯುವುದು,Working part-time from home,ಮನೆಯಿಂದ ಅರೆಕಾಲಿಕ ಕೆಲಸ,B
